Date,Time,Product ID,Quantity
02-11-13,11:29:00 AM,52,9
30-10-16,12:32:00 PM,55,10
02-06-14,1:07:00 PM,52,10
25-12-15,9:46:00 AM,37,6
26-05-16,9:19:00 AM,5,6
03-08-16,4:37:00 PM,42,8
27-09-16,11:49:00 AM,12,10
14-04-14,11:54:00 AM,35,5
22-04-14,3:01:00 PM,25,2
01-05-13,4:38:00 PM,19,4
27-10-13,11:12:00 AM,11,10
09-08-15,11:16:00 AM,2,6
21-11-13,12:35:00 PM,46,4
11-06-13,10:33:00 AM,25,2
30-06-15,10:46:00 AM,49,1
19-04-16,4:49:00 PM,51,10
12-10-16,10:19:00 AM,31,8
14-10-15,1:30:00 PM,33,3
07-07-16,4:18:00 PM,49,2
14-04-15,9:59:00 AM,48,1
24-03-16,11:29:00 AM,40,7
01-05-14,1:16:00 PM,45,7
21-06-15,9:23:00 AM,30,3
02-06-15,10:48:00 AM,18,3
24-05-13,9:19:00 AM,21,5
24-11-14,3:59:00 PM,3,9
07-06-13,1:42:00 PM,48,4
05-11-14,4:46:00 PM,8,2
26-06-14,1:46:00 PM,33,8
20-03-14,1:07:00 PM,20,5
25-10-15,12:02:00 PM,47,4
28-12-13,4:57:00 PM,24,3
18-01-16,10:14:00 AM,31,2
03-01-15,1:18:00 PM,43,7
19-07-14,1:35:00 PM,40,2
05-02-13,10:11:00 AM,31,9
23-11-15,12:39:00 PM,30,10
20-07-16,10:41:00 AM,6,4
09-11-16,10:37:00 AM,54,6
14-05-13,1:02:00 PM,49,9
10-12-14,3:50:00 PM,37,8
05-11-15,9:16:00 AM,42,3
26-06-13,10:36:00 AM,45,3
28-05-13,1:03:00 PM,18,10
31-08-16,9:25:00 AM,19,2
18-02-15,12:46:00 PM,27,10
11-01-13,4:00:00 PM,13,4
05-03-13,11:41:00 AM,16,8
05-02-14,3:12:00 PM,14,4
24-09-16,10:31:00 AM,50,7
14-11-14,9:54:00 AM,15,2
28-11-13,12:43:00 PM,29,6
24-07-14,11:54:00 AM,19,5
22-05-13,1:14:00 PM,7,10
29-07-13,9:53:00 AM,29,8
28-08-13,9:06:00 AM,53,3
20-12-13,11:23:00 AM,41,4
12-08-15,2:57:00 PM,50,1
23-05-14,1:14:00 PM,34,10
04-04-16,12:26:00 PM,41,4
02-03-13,12:38:00 PM,28,4
03-07-13,9:17:00 AM,31,5
09-09-16,1:40:00 PM,23,8
06-06-13,10:53:00 AM,8,9
24-04-16,2:35:00 PM,7,6
22-07-15,1:18:00 PM,34,10
20-07-14,11:08:00 AM,15,7
12-01-17,4:39:00 PM,18,9
28-06-13,2:24:00 PM,43,1
31-12-16,11:43:00 AM,42,5
28-01-14,1:40:00 PM,41,8
26-02-14,4:17:00 PM,56,6
17-09-13,1:09:00 PM,37,4
14-08-13,3:21:00 PM,42,7
07-10-13,11:41:00 AM,51,6
21-01-17,2:18:00 PM,2,6
13-10-16,9:57:00 AM,37,2
18-04-16,2:16:00 PM,2,5
07-11-13,10:44:00 AM,21,2
16-02-15,1:47:00 PM,11,6
27-09-13,1:34:00 PM,26,4
27-05-16,12:41:00 PM,5,2
10-10-13,12:06:00 PM,6,2
10-04-16,2:30:00 PM,44,8
21-10-14,11:49:00 AM,32,3
24-12-15,11:22:00 AM,36,9
12-04-16,1:49:00 PM,33,5
02-10-14,9:49:00 AM,24,1
12-09-13,10:23:00 AM,50,9
08-07-15,11:29:00 AM,9,9
10-03-15,4:00:00 PM,43,8
30-08-14,11:20:00 AM,46,9
29-08-15,4:54:00 PM,27,1
03-07-15,3:20:00 PM,22,9
31-05-14,4:46:00 PM,9,9
11-12-16,9:08:00 AM,43,7
21-11-15,1:02:00 PM,38,10
20-12-15,1:29:00 PM,33,5
24-07-15,11:47:00 AM,5,6
13-07-16,11:42:00 AM,15,4
07-06-15,2:06:00 PM,11,2
19-05-15,12:04:00 PM,55,3
27-01-16,2:08:00 PM,22,8
26-08-16,4:52:00 PM,4,7
06-11-13,4:27:00 PM,51,7
05-02-14,11:47:00 AM,22,10
19-06-16,12:00:00 PM,2,9
02-04-15,9:22:00 AM,37,3
28-10-14,11:09:00 AM,4,8
05-12-14,11:54:00 AM,52,7
14-10-15,1:40:00 PM,4,8
19-12-15,11:23:00 AM,22,6
15-11-15,10:13:00 AM,15,3
14-08-16,1:20:00 PM,2,2
12-10-14,2:47:00 PM,33,5
10-04-14,12:23:00 PM,4,9
23-07-16,1:35:00 PM,2,7
29-05-16,1:49:00 PM,42,9
25-08-14,12:48:00 PM,34,5
27-11-14,10:12:00 AM,25,9
12-02-15,12:13:00 PM,48,7
02-03-14,3:46:00 PM,28,8
18-04-14,4:51:00 PM,21,3
25-06-14,11:36:00 AM,41,9
16-10-16,1:22:00 PM,38,2
21-05-14,4:58:00 PM,35,8
22-02-16,10:06:00 AM,20,2
27-11-14,2:59:00 PM,39,1
02-01-16,1:47:00 PM,43,10
12-08-15,1:38:00 PM,52,8
03-01-17,10:45:00 AM,14,9
29-11-15,11:19:00 AM,7,9
18-07-15,3:10:00 PM,15,4
03-12-13,3:00:00 PM,26,10
17-03-14,10:25:00 AM,49,4
29-01-16,2:32:00 PM,39,10
22-08-13,2:11:00 PM,40,7
08-06-15,2:28:00 PM,40,2
12-04-16,4:46:00 PM,19,4
17-10-13,4:11:00 PM,40,4
04-03-16,4:15:00 PM,13,5
09-12-16,9:32:00 AM,46,9
14-11-13,1:26:00 PM,42,6
20-02-16,9:47:00 AM,19,5
12-01-15,4:55:00 PM,4,2
04-11-13,9:57:00 AM,15,6
24-01-15,3:26:00 PM,6,8
27-12-16,9:52:00 AM,11,9
19-08-14,1:10:00 PM,47,2
29-09-14,1:52:00 PM,57,5
13-09-14,2:46:00 PM,53,8
12-07-15,4:03:00 PM,46,6
22-02-16,11:15:00 AM,26,2
27-01-15,2:06:00 PM,37,2
11-04-14,2:36:00 PM,33,6
06-11-15,1:04:00 PM,38,5
04-06-15,10:59:00 AM,26,10
21-04-14,1:52:00 PM,6,2
08-04-14,9:37:00 AM,21,1
16-09-14,9:02:00 AM,9,9
28-11-15,2:48:00 PM,52,2
21-08-13,2:01:00 PM,11,4
25-11-16,4:55:00 PM,55,7
24-06-13,10:46:00 AM,38,9
27-08-16,2:22:00 PM,28,2
05-12-13,1:14:00 PM,37,10
28-05-13,12:10:00 PM,1,3
01-09-14,10:17:00 AM,7,5
26-08-14,2:27:00 PM,26,8
14-04-15,10:46:00 AM,31,9
06-06-13,2:38:00 PM,21,4
26-05-15,12:36:00 PM,54,5
17-04-14,9:50:00 AM,19,10
11-06-14,12:06:00 PM,40,4
22-10-16,9:49:00 AM,45,10
03-02-14,9:43:00 AM,26,9
10-12-13,12:32:00 PM,1,2
28-02-16,4:05:00 PM,40,6
06-10-14,10:08:00 AM,53,8
30-06-15,10:03:00 AM,22,10
16-07-14,2:23:00 PM,8,9
03-06-15,2:56:00 PM,9,7
24-06-13,3:28:00 PM,52,1
26-05-16,11:55:00 AM,51,9
20-02-14,9:52:00 AM,28,7
18-03-15,9:29:00 AM,27,8
15-09-14,9:33:00 AM,32,3
26-02-16,3:46:00 PM,21,1
07-10-14,10:29:00 AM,6,1
13-09-15,4:22:00 PM,4,6
30-07-13,11:55:00 AM,56,4
20-10-13,2:31:00 PM,49,6
14-07-15,3:24:00 PM,29,2
27-10-14,10:17:00 AM,6,5
23-05-16,2:06:00 PM,51,4
28-05-16,4:32:00 PM,54,2
17-04-13,11:50:00 AM,36,5
25-06-13,3:00:00 PM,57,9
31-08-14,1:15:00 PM,53,4
23-01-16,2:22:00 PM,30,7
23-06-13,12:32:00 PM,31,4
03-08-16,4:35:00 PM,20,1
26-05-15,3:38:00 PM,32,1
01-02-13,12:48:00 PM,27,10
13-09-16,12:20:00 PM,37,3
27-12-16,2:52:00 PM,27,3
21-05-15,12:20:00 PM,41,6
18-01-15,2:39:00 PM,42,3
08-07-13,11:11:00 AM,36,9
29-06-16,9:35:00 AM,10,6
01-09-14,4:33:00 PM,57,1
31-05-14,12:17:00 PM,10,8
26-06-13,1:32:00 PM,2,8
15-05-14,9:48:00 AM,50,10
14-08-13,1:23:00 PM,7,2
11-04-14,9:20:00 AM,6,6
24-06-13,11:19:00 AM,9,3
04-03-13,3:13:00 PM,4,2
05-02-13,12:49:00 PM,21,10
19-03-13,12:53:00 PM,29,5
28-08-14,3:25:00 PM,41,6
11-03-15,3:07:00 PM,55,4
23-11-16,3:08:00 PM,22,7
19-08-15,2:17:00 PM,39,3
14-05-16,2:00:00 PM,35,10
11-01-16,11:23:00 AM,25,7
26-02-14,3:40:00 PM,12,5
13-11-16,9:17:00 AM,10,3
02-05-13,11:23:00 AM,38,6
15-04-14,10:25:00 AM,36,10
10-02-13,9:04:00 AM,38,5
15-03-15,12:48:00 PM,49,5
03-06-16,2:36:00 PM,46,9
30-07-13,11:11:00 AM,35,5
09-11-13,11:41:00 AM,57,2
30-03-16,10:28:00 AM,39,2
09-02-14,1:45:00 PM,17,8
07-08-14,9:06:00 AM,15,1
03-05-16,11:55:00 AM,36,8
19-07-13,1:58:00 PM,4,6
11-10-16,10:07:00 AM,54,10
09-10-14,12:17:00 PM,36,7
02-01-15,9:18:00 AM,40,10
21-07-13,2:01:00 PM,25,4
14-12-13,1:47:00 PM,4,9
27-09-13,9:31:00 AM,30,8
10-08-16,9:16:00 AM,3,8
05-08-16,2:54:00 PM,7,5
24-05-16,12:37:00 PM,17,6
07-01-16,11:59:00 AM,36,3
29-09-15,9:34:00 AM,47,3
22-03-16,12:23:00 PM,21,3
02-07-15,2:55:00 PM,8,6
26-07-13,11:59:00 AM,15,9
25-03-15,4:19:00 PM,10,4
24-11-13,2:26:00 PM,29,6
09-11-16,2:07:00 PM,28,9
01-05-16,11:17:00 AM,3,6
04-09-13,3:16:00 PM,41,7
24-10-13,3:13:00 PM,50,5
07-10-14,1:20:00 PM,44,9
27-01-17,12:57:00 PM,15,3
21-09-16,3:20:00 PM,10,7
14-02-15,3:14:00 PM,18,1
30-11-14,2:39:00 PM,12,2
04-12-15,2:48:00 PM,22,3
03-04-16,11:52:00 AM,33,5
22-08-15,9:19:00 AM,47,3
15-04-13,11:04:00 AM,45,10
22-07-14,12:24:00 PM,6,5
31-03-13,10:14:00 AM,19,10
22-08-13,10:55:00 AM,27,9
25-01-14,9:06:00 AM,38,9
20-10-16,3:24:00 PM,21,8
29-03-16,1:51:00 PM,42,1
07-11-16,1:02:00 PM,12,8
09-05-16,2:08:00 PM,32,10
03-10-13,2:34:00 PM,6,6
30-09-14,10:06:00 AM,7,6
14-12-14,1:32:00 PM,52,9
03-07-14,11:29:00 AM,29,1
03-08-15,10:42:00 AM,54,4
19-10-13,10:39:00 AM,10,3
16-12-13,9:10:00 AM,5,7
30-09-14,2:58:00 PM,14,7
03-06-13,2:03:00 PM,25,5
07-12-14,11:28:00 AM,44,4
05-12-15,4:44:00 PM,14,10
28-09-16,11:17:00 AM,53,2
03-02-13,11:11:00 AM,7,10
04-12-13,9:41:00 AM,53,2
17-05-14,3:44:00 PM,31,9
30-05-15,1:41:00 PM,25,9
18-01-17,3:55:00 PM,15,7
30-05-14,11:32:00 AM,53,3
17-10-15,9:12:00 AM,47,5
23-02-16,3:21:00 PM,47,6
19-02-13,9:56:00 AM,54,2
08-08-14,11:50:00 AM,14,2
22-12-16,9:41:00 AM,18,3
03-11-16,10:35:00 AM,10,8
22-10-14,1:05:00 PM,35,10
13-11-16,3:18:00 PM,32,9
29-07-13,9:28:00 AM,18,5
17-08-13,2:22:00 PM,15,3
21-10-16,2:39:00 PM,5,4
07-04-15,10:14:00 AM,42,10
27-04-14,12:48:00 PM,7,8
25-04-13,10:43:00 AM,40,10
30-08-15,10:30:00 AM,29,2
23-06-16,1:33:00 PM,34,3
17-10-16,2:53:00 PM,49,10
01-01-17,2:55:00 PM,36,2
02-02-14,4:57:00 PM,1,10
04-05-13,1:27:00 PM,31,10
22-03-14,3:38:00 PM,20,3
12-06-13,11:52:00 AM,35,2
04-07-16,3:57:00 PM,3,2
26-10-15,1:14:00 PM,42,6
19-09-14,2:02:00 PM,13,4
27-08-14,12:06:00 PM,57,7
27-04-14,3:49:00 PM,30,8
30-07-15,3:38:00 PM,6,3
07-01-16,11:50:00 AM,54,4
04-04-16,12:43:00 PM,22,3
10-01-13,1:29:00 PM,34,3
23-10-16,4:31:00 PM,20,1
19-05-16,12:39:00 PM,57,8
27-11-16,3:45:00 PM,32,3
07-05-13,9:34:00 AM,1,7
07-08-15,3:56:00 PM,46,6
05-09-13,1:03:00 PM,5,4
06-07-15,2:38:00 PM,45,5
06-07-14,12:39:00 PM,18,1
05-12-13,2:04:00 PM,40,1
11-06-15,9:27:00 AM,56,4
18-07-13,3:10:00 PM,12,4
01-12-16,11:58:00 AM,27,1
15-12-16,9:34:00 AM,21,6
25-05-16,4:05:00 PM,47,5
10-03-15,9:15:00 AM,50,3
26-01-14,9:41:00 AM,34,9
15-12-14,2:45:00 PM,42,7
16-09-15,11:40:00 AM,2,8
17-03-15,2:04:00 PM,36,9
20-12-15,10:15:00 AM,33,6
08-04-13,10:58:00 AM,15,3
11-01-17,12:52:00 PM,4,8
05-10-13,1:03:00 PM,28,1
09-09-13,12:51:00 PM,31,6
25-10-16,1:33:00 PM,5,9
19-04-13,3:51:00 PM,52,8
12-12-15,12:01:00 PM,34,7
13-02-15,10:39:00 AM,51,6
03-01-14,9:00:00 AM,53,2
25-10-13,12:17:00 PM,4,10
30-09-16,4:47:00 PM,53,4
14-08-14,1:18:00 PM,12,8
26-01-16,9:33:00 AM,46,5
13-07-14,11:58:00 AM,15,1
20-02-13,4:22:00 PM,57,2
05-09-16,2:42:00 PM,6,2
19-10-14,12:08:00 PM,57,1
13-04-14,10:14:00 AM,3,10
30-03-16,9:25:00 AM,57,8
01-11-15,9:17:00 AM,8,7
18-06-13,10:57:00 AM,54,4
08-10-14,11:02:00 AM,36,7
30-11-13,9:08:00 AM,2,4
18-08-15,1:42:00 PM,42,9
21-05-13,9:02:00 AM,51,8
04-02-16,4:00:00 PM,30,9
21-01-17,1:22:00 PM,31,6
11-07-14,10:55:00 AM,15,8
19-06-15,12:31:00 PM,5,9
04-08-14,2:26:00 PM,33,9
11-06-15,10:58:00 AM,10,4
07-11-14,10:04:00 AM,15,2
14-11-13,12:53:00 PM,51,5
12-06-13,11:33:00 AM,51,7
19-09-15,11:46:00 AM,1,4
17-08-16,11:50:00 AM,56,2
08-02-13,2:13:00 PM,44,2
10-07-16,2:18:00 PM,42,7
05-10-13,1:58:00 PM,51,1
15-12-14,4:25:00 PM,27,5
24-11-14,1:20:00 PM,21,4
19-02-15,3:11:00 PM,54,9
02-04-14,10:22:00 AM,56,10
20-02-16,9:29:00 AM,15,6
15-11-16,2:16:00 PM,55,2
05-04-14,1:35:00 PM,44,10
24-01-15,12:29:00 PM,11,6
03-07-14,3:56:00 PM,20,1
23-02-16,3:05:00 PM,40,7
29-10-16,1:18:00 PM,8,7
12-09-14,12:15:00 PM,1,4
01-01-14,9:37:00 AM,21,4
23-01-13,11:19:00 AM,4,3
30-09-16,10:21:00 AM,22,7
21-02-15,10:02:00 AM,24,8
10-03-13,11:48:00 AM,41,10
30-08-16,11:40:00 AM,14,4
16-05-13,4:51:00 PM,4,8
21-03-15,12:19:00 PM,16,7
27-02-13,2:16:00 PM,45,5
12-07-14,9:25:00 AM,10,9
10-02-15,1:12:00 PM,15,10
16-05-15,4:31:00 PM,44,1
31-08-14,9:25:00 AM,29,10
25-10-14,9:00:00 AM,50,7
02-01-14,4:41:00 PM,10,10
17-05-15,1:18:00 PM,11,8
09-04-16,3:32:00 PM,7,1
12-11-15,3:00:00 PM,49,1
08-06-14,9:32:00 AM,3,3
26-11-14,3:05:00 PM,40,8
18-05-14,12:25:00 PM,39,7
16-06-16,4:28:00 PM,52,3
01-04-13,2:46:00 PM,49,4
30-07-14,9:50:00 AM,31,6
13-01-13,10:13:00 AM,57,8
25-08-14,10:01:00 AM,47,9
26-04-15,11:17:00 AM,45,4
23-07-16,10:07:00 AM,53,1
20-10-16,9:04:00 AM,51,3
23-04-14,10:12:00 AM,6,4
05-08-16,12:38:00 PM,30,6
17-12-14,1:52:00 PM,39,10
30-04-13,11:36:00 AM,19,9
19-12-14,3:58:00 PM,38,9
30-05-13,12:18:00 PM,30,8
10-12-16,4:35:00 PM,23,2
24-06-14,11:22:00 AM,47,3
01-09-16,4:21:00 PM,41,2
13-05-16,10:00:00 AM,20,7
01-08-13,12:41:00 PM,21,2
22-09-14,4:30:00 PM,30,10
12-02-16,4:50:00 PM,43,9
29-12-16,12:13:00 PM,20,10
02-03-13,4:48:00 PM,19,1
28-05-15,2:32:00 PM,36,5
07-10-16,11:50:00 AM,37,6
25-01-17,12:10:00 PM,31,8
04-02-13,12:26:00 PM,27,5
09-01-13,2:59:00 PM,25,9
24-06-15,12:27:00 PM,50,3
23-10-15,1:06:00 PM,16,10
16-09-14,3:47:00 PM,10,5
05-09-14,11:42:00 AM,28,7
30-06-13,11:41:00 AM,27,6
12-01-14,4:53:00 PM,33,5
16-12-13,11:38:00 AM,51,4
23-06-13,1:57:00 PM,12,4
01-05-16,1:29:00 PM,38,10
05-01-16,10:21:00 AM,50,4
09-05-16,3:33:00 PM,57,7
16-04-16,1:18:00 PM,2,7
07-05-13,2:50:00 PM,47,10
30-12-15,11:55:00 AM,35,5
27-06-16,4:54:00 PM,46,10
13-06-14,12:08:00 PM,29,9
07-08-13,11:49:00 AM,14,7
04-07-14,4:12:00 PM,29,1
20-09-15,2:29:00 PM,44,5
10-08-15,1:39:00 PM,54,9
23-07-15,9:03:00 AM,26,8
14-01-17,4:38:00 PM,25,9
19-04-16,11:52:00 AM,3,5
08-07-16,12:44:00 PM,36,3
07-10-15,12:30:00 PM,57,3
24-02-14,3:26:00 PM,4,5
15-05-16,11:39:00 AM,33,10
25-04-16,11:14:00 AM,3,9
06-06-14,10:01:00 AM,46,2
05-11-14,2:31:00 PM,9,6
23-01-14,9:05:00 AM,53,6
26-10-16,4:55:00 PM,37,2
23-09-15,10:23:00 AM,12,2
14-09-13,4:47:00 PM,39,4
17-06-13,4:57:00 PM,22,1
29-10-16,3:45:00 PM,4,3
22-10-14,11:20:00 AM,1,8
12-01-15,2:07:00 PM,6,3
30-03-13,4:00:00 PM,4,3
16-10-14,1:03:00 PM,26,1
19-03-14,11:53:00 AM,43,8
17-11-14,1:40:00 PM,37,6
07-12-15,10:08:00 AM,25,9
10-10-16,9:31:00 AM,1,7
10-02-16,2:59:00 PM,42,1
02-07-16,12:58:00 PM,7,8
16-12-14,9:44:00 AM,50,8
30-10-15,4:20:00 PM,12,10
06-06-16,2:09:00 PM,43,4
28-11-15,4:54:00 PM,22,7
24-06-14,2:23:00 PM,27,6
31-12-15,11:11:00 AM,30,10
12-10-15,11:21:00 AM,14,9
07-06-15,3:34:00 PM,16,5
29-10-15,4:51:00 PM,9,7
13-12-13,9:46:00 AM,42,9
26-01-16,2:52:00 PM,35,4
06-06-14,12:01:00 PM,29,2
25-06-14,2:26:00 PM,42,9
20-08-16,3:39:00 PM,29,9
24-03-16,3:41:00 PM,7,9
09-01-14,1:29:00 PM,12,8
04-10-16,1:37:00 PM,32,4
09-03-14,2:35:00 PM,13,5
26-01-16,3:42:00 PM,48,7
25-03-16,12:27:00 PM,22,2
27-11-15,12:56:00 PM,15,9
04-03-14,9:26:00 AM,4,1
12-05-13,2:32:00 PM,49,9
11-06-14,3:04:00 PM,42,1
06-03-13,9:32:00 AM,53,10
06-01-14,1:17:00 PM,7,4
27-05-14,9:39:00 AM,48,7
30-10-14,10:30:00 AM,41,4
24-03-15,12:52:00 PM,27,7
27-05-14,9:02:00 AM,57,6
22-03-13,3:16:00 PM,4,9
08-05-16,9:23:00 AM,13,6
21-12-13,11:37:00 AM,31,2
18-01-14,1:48:00 PM,38,1
05-03-15,11:34:00 AM,12,3
24-02-14,11:56:00 AM,15,3
20-09-13,3:29:00 PM,15,6
21-11-13,11:58:00 AM,17,2
15-01-16,3:04:00 PM,18,4
13-08-14,1:31:00 PM,23,9
17-04-14,11:34:00 AM,55,7
22-06-13,9:51:00 AM,23,2
20-06-13,10:49:00 AM,17,3
01-10-13,12:59:00 PM,54,3
02-01-15,12:14:00 PM,24,8
05-08-15,12:09:00 PM,52,1
31-03-16,2:39:00 PM,50,5
15-11-15,10:33:00 AM,21,3
07-12-16,4:28:00 PM,38,1
02-07-13,11:30:00 AM,22,6
09-04-13,12:08:00 PM,40,7
28-10-16,3:28:00 PM,33,1
18-08-13,12:09:00 PM,45,10
05-05-14,12:27:00 PM,14,5
26-07-13,4:26:00 PM,56,3
13-06-14,9:00:00 AM,26,6
08-06-14,2:56:00 PM,44,10
25-04-14,11:17:00 AM,20,3
26-12-15,10:22:00 AM,40,3
17-02-15,11:29:00 AM,44,6
16-05-14,12:23:00 PM,8,8
25-04-15,11:35:00 AM,21,7
21-03-13,3:31:00 PM,35,1
25-05-15,1:04:00 PM,25,5
11-01-14,11:05:00 AM,52,3
05-09-14,1:54:00 PM,35,3
01-02-13,9:49:00 AM,51,4
11-01-15,11:01:00 AM,2,5
06-04-14,12:24:00 PM,8,6
19-04-13,12:13:00 PM,30,6
07-01-17,3:35:00 PM,36,8
06-04-15,3:03:00 PM,38,9
18-07-16,12:53:00 PM,20,8
13-12-14,4:16:00 PM,22,6
12-07-14,10:49:00 AM,3,5
12-12-14,3:56:00 PM,2,1
29-11-16,12:32:00 PM,36,3
01-12-14,10:54:00 AM,15,7
26-02-14,9:25:00 AM,50,10
04-04-14,2:43:00 PM,45,9
17-06-16,1:29:00 PM,1,8
23-06-14,9:38:00 AM,41,8
14-12-13,4:43:00 PM,43,1
08-05-14,1:03:00 PM,23,2
09-10-16,3:14:00 PM,17,3
28-12-14,2:14:00 PM,10,9
05-09-14,11:34:00 AM,53,1
16-11-16,4:16:00 PM,12,8
05-06-14,10:56:00 AM,52,9
06-02-13,2:28:00 PM,45,1
01-02-16,10:37:00 AM,20,5
01-07-13,11:09:00 AM,45,4
28-01-14,12:31:00 PM,2,10
13-10-13,9:09:00 AM,28,9
06-04-13,1:15:00 PM,39,5
30-05-14,1:51:00 PM,43,6
18-06-16,12:17:00 PM,33,1
28-01-13,12:44:00 PM,38,9
04-01-13,9:48:00 AM,54,3
09-07-13,12:51:00 PM,14,6
21-01-16,11:22:00 AM,34,8
02-08-15,11:05:00 AM,2,6
26-11-13,2:30:00 PM,57,8
02-07-15,12:41:00 PM,40,5
05-07-14,12:42:00 PM,21,4
23-02-15,1:00:00 PM,55,4
18-02-13,11:14:00 AM,13,2
15-06-14,10:38:00 AM,48,6
14-05-14,10:09:00 AM,24,4
24-06-14,3:41:00 PM,9,2
03-03-15,9:37:00 AM,11,6
15-10-14,10:25:00 AM,31,1
03-01-17,11:46:00 AM,45,7
23-01-16,1:15:00 PM,28,2
16-01-13,10:39:00 AM,53,1
21-04-16,3:16:00 PM,32,10
27-01-16,4:30:00 PM,4,1
29-01-16,3:06:00 PM,7,6
23-11-15,10:44:00 AM,5,8
09-07-15,10:13:00 AM,54,2
22-12-13,1:04:00 PM,8,2
03-06-14,4:27:00 PM,17,8
15-04-16,9:16:00 AM,9,2
11-06-15,12:43:00 PM,42,2
23-11-14,12:21:00 PM,42,3
20-08-15,3:47:00 PM,18,7
28-11-15,2:31:00 PM,54,9
28-10-16,2:21:00 PM,41,5
11-01-14,12:10:00 PM,43,2
07-01-17,4:20:00 PM,37,7
30-11-14,3:51:00 PM,47,7
05-02-15,4:38:00 PM,37,3
30-08-13,9:30:00 AM,43,7
27-04-14,9:16:00 AM,56,8
22-08-15,1:17:00 PM,38,4
03-09-13,9:33:00 AM,13,8
02-10-15,3:07:00 PM,5,3
05-09-14,2:56:00 PM,31,6
02-06-13,11:50:00 AM,43,2
21-03-14,12:41:00 PM,7,9
27-12-14,12:40:00 PM,50,6
17-01-16,11:39:00 AM,13,4
12-12-14,9:26:00 AM,30,1
14-11-14,4:57:00 PM,35,2
27-11-15,2:44:00 PM,3,1
02-12-15,10:27:00 AM,41,10
21-06-16,1:58:00 PM,18,9
02-02-15,1:10:00 PM,15,2
23-07-14,9:10:00 AM,9,9
24-09-16,4:03:00 PM,51,1
11-01-14,11:15:00 AM,13,4
15-06-13,11:11:00 AM,22,1
02-11-14,1:23:00 PM,37,7
12-11-15,4:15:00 PM,49,9
21-11-14,3:36:00 PM,5,5
24-02-14,11:28:00 AM,17,6
02-09-15,12:15:00 PM,48,8
06-10-15,3:26:00 PM,36,7
17-11-14,4:24:00 PM,44,8
27-07-13,12:37:00 PM,18,1
29-09-16,11:16:00 AM,30,10
24-03-13,10:31:00 AM,24,3
14-04-16,1:09:00 PM,36,5
07-11-14,3:06:00 PM,43,3
13-12-16,10:57:00 AM,39,9
11-11-16,9:31:00 AM,23,2
14-06-13,12:23:00 PM,57,5
05-10-14,1:41:00 PM,50,8
23-03-13,11:30:00 AM,3,3
04-03-15,12:38:00 PM,27,3
26-09-14,12:40:00 PM,19,4
10-03-14,10:49:00 AM,22,2
07-03-15,3:23:00 PM,4,2
29-11-16,10:32:00 AM,56,10
14-05-14,11:05:00 AM,3,7
22-02-16,11:11:00 AM,5,2
14-11-14,9:26:00 AM,18,3
28-10-15,1:18:00 PM,2,5
09-02-13,12:03:00 PM,40,1
26-06-16,3:34:00 PM,11,3
02-02-16,2:58:00 PM,52,6
30-09-16,4:05:00 PM,9,9
14-05-16,2:22:00 PM,26,2
06-11-14,3:10:00 PM,9,10
22-04-16,2:59:00 PM,54,5
09-04-14,1:26:00 PM,56,3
01-02-13,1:08:00 PM,17,1
06-10-15,9:09:00 AM,15,1
04-05-16,3:03:00 PM,24,6
20-09-15,9:49:00 AM,45,10
03-09-13,12:27:00 PM,22,8
22-08-14,1:31:00 PM,56,7
03-01-17,11:01:00 AM,57,6
21-04-14,4:16:00 PM,43,8
05-05-16,4:48:00 PM,17,7
23-06-13,11:01:00 AM,24,9
28-10-13,10:09:00 AM,13,7
02-09-15,12:01:00 PM,42,3
06-07-15,11:20:00 AM,26,9
20-04-13,12:46:00 PM,9,8
13-12-13,2:02:00 PM,53,8
08-05-15,3:13:00 PM,32,8
11-03-14,2:55:00 PM,29,3
20-01-16,3:57:00 PM,5,3
06-08-16,9:19:00 AM,41,6
03-01-15,1:02:00 PM,47,7
17-01-16,2:31:00 PM,24,5
13-02-15,12:58:00 PM,37,3
03-04-13,11:21:00 AM,13,7
21-07-16,3:45:00 PM,12,4
13-10-13,3:18:00 PM,44,3
18-08-14,2:55:00 PM,37,10
16-08-14,2:04:00 PM,35,6
03-12-13,11:56:00 AM,7,4
07-06-14,9:34:00 AM,12,8
12-03-16,1:21:00 PM,27,1
25-07-15,4:47:00 PM,15,10
11-12-15,10:15:00 AM,32,8
13-07-15,12:51:00 PM,28,4
08-04-14,10:11:00 AM,37,6
18-01-17,12:56:00 PM,3,1
05-04-14,11:44:00 AM,23,8
30-07-13,11:31:00 AM,29,10
09-01-13,11:24:00 AM,51,7
23-08-16,1:01:00 PM,25,4
13-04-16,1:04:00 PM,50,8
22-09-14,2:16:00 PM,26,7
13-07-13,3:18:00 PM,16,6
28-03-14,9:23:00 AM,46,9
14-05-15,2:29:00 PM,54,8
24-02-14,12:01:00 PM,31,8
01-07-15,11:30:00 AM,35,2
30-09-15,2:10:00 PM,41,2
06-02-14,2:09:00 PM,55,9
18-01-16,3:00:00 PM,7,5
24-06-14,1:27:00 PM,9,7
13-03-14,2:34:00 PM,20,8
19-04-16,10:22:00 AM,8,9
26-05-15,2:13:00 PM,30,9
22-01-16,9:36:00 AM,57,10
24-08-15,1:01:00 PM,11,4
21-07-15,9:59:00 AM,41,6
16-01-17,1:16:00 PM,11,9
04-02-15,2:48:00 PM,25,4
